user_id,age,gender,region,plan,device_type,preferred_genre,payment_method,ad_type,auto_renew,discount_used,monthly_charge,months_subscribed,watch_time_per_day,total_watch_hours,binge_score,complaints,support_calls,rating,reviews_written,peak_hours,joined_date,last_active_date,churn
U636659,20,Male,West,Standard,Smart TV,Thriller,Net Banking,Non-Skippable Ads,1,1,399,10,2.6191100957237703,78.57,0.03,1,1,1.7,0,Evening,2023-02-25,2024-01-07,0
U848059,37,Female,South,Standard,Mobile,Romance,UPI,No Ads,0,0,399,1,2.076514257688478,62.3,0.15,2,0,3.6,0,Late Night,2024-10-20,2024-12-14,1
U535486,33,Male,West,Basic,Mobile,Action,Credit Card,No Ads,1,0,199,11,1.5833181713725295,47.5,0.05,0,0,3.8,0,Morning,2022-10-01,2023-09-10,0
U562601,67,Male,South,Basic,Mobile,Romance,Wallet,Skippable Ads,0,1,199,9,3.0209910123339667,90.63,0.25,1,0,2.7,0,Evening,2024-04-26,2025-02-17,1
U939959,28,Male,South,Standard,Tablet,Sci-Fi,Debit Card,Non-Skippable Ads,0,1,399,1,2.789231789682518,83.68,0.08,0,0,1.9,0,Late Night,2024-03-29,2024-05-01,1
U163707,62,Female,West,Basic,Mobile,Sci-Fi,Debit Card,No Ads,1,1,199,11,1.1237284603498556,33.71,0.09,1,0,4.5,2,Afternoon,2022-11-19,2023-10-17,0
U288447,16,Male,North,Basic,Smart TV,Sci-Fi,Wallet,Non-Skippable Ads,0,1,199,7,3.1989829907435174,95.97,0.06,0,1,3.5,5,Evening,2024-10-22,2025-05-27,1
U573505,16,Female,West,Standard,Smart TV,Comedy,Wallet,Skippable Ads,1,0,399,1,3.119891529770637,93.6,0.08,0,0,4.4,0,Evening,2025-01-19,2025-03-17,1
U577589,22,Male,South,Basic,Mobile,Thriller,Debit Card,Skippable Ads,1,0,199,11,0.5347403955862884,16.04,0.02,1,1,4.2,1,Evening,2025-03-20,2026-03-12,0
U642282,52,Female,West,Standard,Laptop,Comedy,Credit Card,Non-Skippable Ads,1,1,399,2,1.532826774737244,45.98,0.07,0,0,4.9,0,Late Night,2023-07-23,2023-09-29,1
U326711,18,Male,East,Basic,Mobile,Drama,Gift Code,Non-Skippable Ads,1,0,199,5,2.5718116494407077,77.15,0.1,1,2,1.3,0,Evening,2023-02-20,2023-08-09,1
U386062,42,Male,South,Basic,Mobile,Horror,Wallet,Skippable Ads,1,1,199,6,2.0495637126688746,61.49,0.04,0,0,3.1,1,Evening,2024-05-24,2024-11-22,0
U770835,66,Male,North,Premium,Set-top Box,Horror,Credit Card,Skippable Ads,1,1,599,6,4.250377841959607,127.51,0.19,0,0,2.4,0,Evening,2023-03-25,2023-10-06,0
U785243,18,Female,East,Standard,Smart TV,Action,Gift Code,Non-Skippable Ads,1,1,399,3,0.7159468589544564,21.48,0.07,0,1,2.3,1,Evening,2024-01-17,2024-04-29,0
U269230,25,Male,West,Premium,Set-top Box,Comedy,Gift Code,Non-Skippable Ads,0,0,599,3,2.5774578489012274,77.32,0.06,0,0,3.8,1,Evening,2022-12-13,2023-03-17,0
U208200,46,Female,West,Standard,Smart TV,Drama,Net Banking,Skippable Ads,0,0,399,6,1.0193856069844993,30.58,0.04,0,1,1.2,0,Afternoon,2023-01-22,2023-07-21,0
U993566,42,Female,Metro,Basic,Mobile,Drama,UPI,Skippable Ads,1,1,199,5,1.6865866698685306,50.6,0.06,0,0,4.3,1,Morning,2024-07-16,2025-01-05,1
U170119,45,Female,East,Basic,Mobile,Drama,UPI,Skippable Ads,0,0,199,3,1.4624116302833559,43.87,0.15,0,0,3.7,0,Late Night,2024-04-27,2024-08-17,0
U539290,18,Male,South,Basic,Smart TV,Sci-Fi,Net Banking,No Ads,1,0,199,3,1.3776460684385612,41.33,0.12,0,0,3.7,0,Afternoon,2024-02-06,2024-05-16,1
U945381,42,Other,Metro,Standard,Mobile,Comedy,Debit Card,Skippable Ads,1,1,399,4,1.7027775571817425,51.08,0.03,3,1,4.1,1,Evening,2024-04-27,2024-09-14,1
U181010,31,Male,West,Basic,Smart TV,Comedy,Gift Code,No Ads,1,0,199,11,2.9332125276363437,88.0,0.05,0,0,2.6,0,Late Night,2023-10-05,2024-09-09,0
U205595,37,Male,Metro,Premium,Mobile,Documentary,Net Banking,Non-Skippable Ads,0,0,599,5,2.622629466264108,78.68,0.11,0,0,4.7,0,Evening,2024-08-25,2025-01-31,1
U883497,56,Male,East,Basic,Mobile,Documentary,Debit Card,No Ads,0,1,199,6,1.309781366787686,39.29,0.06,0,0,4.3,1,Evening,2024-06-22,2024-12-31,1
U376516,25,Male,West,Basic,Smart TV,Sci-Fi,Debit Card,Skippable Ads,1,0,199,8,3.4412247920167935,103.24,0.17,0,0,2.9,0,Evening,2024-11-13,2025-08-08,0
U357886,39,Female,Tier-2,Standard,Set-top Box,Comedy,UPI,Non-Skippable Ads,1,1,399,7,0.9496367139871027,28.49,0.03,0,0,4.5,2,Afternoon,2024-02-02,2024-09-22,0
U408391,59,Female,West,Standard,Mobile,Comedy,Net Banking,Non-Skippable Ads,0,0,399,2,1.8345297573316781,55.04,0.07,0,0,2.4,2,Late Night,2023-10-12,2023-12-17,0
U186842,44,Male,East,Basic,Laptop,Sci-Fi,Debit Card,Skippable Ads,0,1,199,7,1.1814911050307955,35.44,0.03,0,0,3.2,1,Evening,2023-09-11,2024-05-04,0
U569733,61,Female,South,Standard,Smart TV,Documentary,UPI,Non-Skippable Ads,1,1,399,2,2.429328712436525,72.88,0.21,0,0,3.9,0,Evening,2024-08-27,2024-11-06,0
U927593,18,Male,South,Basic,Smart TV,Sci-Fi,UPI,Skippable Ads,0,1,199,7,0.4254802641732211,12.76,0.01,0,0,4.0,0,Morning,2024-10-07,2025-05-13,0
U247683,36,Female,Tier-3,Premium,Mobile,Action,Wallet,Skippable Ads,1,0,599,1,2.9765665971327726,89.3,0.11,1,2,3.6,0,Evening,2023-07-03,2023-08-16,1
U303456,24,Female,Metro,Standard,Mobile,Drama,Debit Card,No Ads,1,0,399,9,3.1258494330869286,93.78,0.29,0,0,3.6,1,Afternoon,2023-12-27,2024-09-29,0
U720500,31,Other,Tier-2,Premium,Smart TV,Action,Credit Card,No Ads,1,1,599,5,1.8544730431276744,55.63,0.07,0,0,3.5,1,Late Night,2023-03-07,2023-08-17,1
U923689,50,Male,Tier-2,Basic,Tablet,Documentary,Wallet,Skippable Ads,1,0,199,4,1.2245521536231556,36.74,0.03,0,0,4.1,1,Late Night,2022-10-22,2023-02-21,0
U133527,43,Female,Metro,Premium,Laptop,Action,UPI,Non-Skippable Ads,1,1,599,11,4.259948843768607,127.8,0.13,0,0,2.8,1,Morning,2023-10-11,2024-09-05,1
U754764,17,Male,South,Premium,Smart TV,Thriller,Wallet,Non-Skippable Ads,1,0,599,5,2.6359677374312485,79.08,0.08,0,0,5.0,0,Late Night,2024-03-13,2024-09-04,1
U142115,54,Male,Metro,Basic,Mobile,Action,Net Banking,Non-Skippable Ads,0,0,199,7,0.35263847108069046,10.58,0.01,2,0,3.5,1,Late Night,2024-05-13,2024-12-28,0
U575710,55,Female,North,Basic,Mobile,Sci-Fi,Gift Code,Skippable Ads,0,1,199,2,0.8003016870648489,24.01,0.02,0,0,2.5,3,Late Night,2024-12-14,2025-02-26,1
U717736,49,Male,East,Premium,Tablet,Thriller,Gift Code,Non-Skippable Ads,0,1,599,10,2.8148939813518608,84.45,0.06,1,1,4.6,0,Evening,2024-09-29,2025-08-18,1
U730751,36,Female,Tier-2,Standard,Laptop,Thriller,Debit Card,Non-Skippable Ads,1,1,399,4,3.5529576261793134,106.59,0.15,0,0,2.5,0,Late Night,2024-05-05,2024-09-05,0
U188187,65,Female,Tier-2,Basic,Mobile,Action,Net Banking,Skippable Ads,1,0,199,10,3.229075476282871,96.87,0.1,1,1,2.1,0,Evening,2023-12-07,2024-10-25,0
U767213,18,Male,West,Premium,Mobile,Romance,Credit Card,No Ads,0,0,599,8,2.9242043285146773,87.73,0.18,0,0,4.6,2,Late Night,2024-08-04,2025-04-25,0
U411475,43,Other,West,Standard,Laptop,Action,Debit Card,Non-Skippable Ads,1,1,399,11,3.0585603001425046,91.76,0.32,0,1,4.8,0,Evening,2022-09-17,2023-08-22,0
U522486,43,Female,Metro,Basic,Laptop,Drama,UPI,Skippable Ads,1,1,199,5,3.243687752593877,97.31,0.08,0,0,4.0,0,Evening,2024-10-18,2025-04-02,0
U267340,26,Male,Metro,Premium,Smart TV,Horror,Net Banking,Non-Skippable Ads,0,0,599,12,3.698863929559077,110.97,0.08,0,0,3.3,2,Morning,2024-07-08,2025-07-06,0
U287784,58,Male,South,Standard,Laptop,Thriller,UPI,Non-Skippable Ads,1,0,399,5,2.390374284499025,71.71,0.05,0,0,4.6,1,Late Night,2025-01-02,2025-06-19,0
U894578,68,Female,South,Premium,Laptop,Thriller,Wallet,Non-Skippable Ads,0,1,599,9,3.107285785677047,93.22,0.23,0,0,3.5,1,Afternoon,2023-03-01,2023-12-05,0
U291164,52,Male,South,Standard,Laptop,Documentary,Wallet,Skippable Ads,0,0,399,2,2.057173592426348,61.72,0.23,0,0,4.7,0,Evening,2023-06-25,2023-09-03,0
U152034,21,Male,West,Premium,Mobile,Horror,Net Banking,Non-Skippable Ads,1,0,599,4,2.9725977473781517,89.18,0.06,0,0,2.6,1,Late Night,2023-12-18,2024-04-21,0
U446301,69,Male,West,Standard,Tablet,Thriller,Wallet,Skippable Ads,1,0,399,8,3.3259358803612766,99.78,0.18,0,0,3.3,0,Morning,2022-11-29,2023-08-18,0
U889191,25,Female,Tier-3,Standard,Mobile,Thriller,Net Banking,Skippable Ads,0,0,399,5,2.39226587497246,71.77,0.07,0,0,3.7,0,Evening,2024-07-05,2024-12-26,1
U879070,22,Male,East,Standard,Mobile,Drama,Gift Code,No Ads,1,1,399,10,1.1354084551286379,34.06,0.06,0,0,1.4,0,Late Night,2025-01-04,2025-11-20,0
U503548,31,Male,Metro,Standard,Mobile,Documentary,Debit Card,Skippable Ads,1,1,399,10,2.884903663767968,86.55,0.09,0,0,3.7,0,Late Night,2023-12-28,2024-11-20,0
U717753,29,Male,East,Standard,Tablet,Romance,Debit Card,No Ads,1,0,399,2,1.4187340266646933,42.56,0.02,1,0,2.4,1,Evening,2024-02-09,2024-04-21,0
U258993,60,Female,Tier-2,Basic,Mobile,Action,Wallet,Non-Skippable Ads,1,0,199,11,2.489903371942821,74.7,0.13,0,1,5.0,0,Late Night,2023-08-17,2024-08-04,0
U891539,44,Male,Metro,Standard,Tablet,Comedy,Gift Code,No Ads,0,0,399,3,2.350149997746981,70.5,0.06,0,0,2.3,0,Evening,2025-01-27,2025-05-07,0
U908273,68,Female,West,Standard,Smart TV,Documentary,Net Banking,Skippable Ads,1,1,399,7,1.8891677372602727,56.68,0.06,0,0,4.3,0,Late Night,2023-07-07,2024-02-16,0
U572177,55,Male,South,Basic,Laptop,Drama,Gift Code,Non-Skippable Ads,1,0,199,3,1.4423370541605187,43.27,0.07,1,1,5.0,1,Evening,2022-10-15,2023-01-17,0
U503682,42,Other,Metro,Standard,Laptop,Romance,Gift Code,No Ads,1,1,399,3,1.4343076486844673,43.03,0.15,0,0,1.0,0,Afternoon,2024-02-12,2024-06-07,0
U694311,38,Male,Tier-3,Standard,Smart TV,Documentary,Gift Code,No Ads,1,0,399,4,1.7406207292626175,52.22,0.09,0,0,3.3,0,Late Night,2024-09-18,2025-02-05,1
U663112,21,Male,East,Basic,Smart TV,Horror,Gift Code,No Ads,1,0,199,8,1.7620198908462508,52.86,0.08,0,0,2.5,0,Evening,2024-10-31,2025-07-17,0
U770256,32,Male,East,Premium,Mobile,Documentary,Wallet,No Ads,1,0,599,10,2.790391753135222,83.71,0.13,0,0,3.0,0,Late Night,2023-12-14,2024-10-29,0
U958999,30,Male,West,Basic,Set-top Box,Action,Wallet,Non-Skippable Ads,0,1,199,8,1.3860342214405008,41.58,0.05,0,1,3.5,0,Evening,2024-08-06,2025-04-29,0
U557224,66,Male,East,Premium,Laptop,Comedy,Credit Card,Skippable Ads,0,1,599,2,3.11027499552661,93.31,0.16,0,0,1.0,2,Evening,2023-07-11,2023-10-02,0
U222407,47,Male,East,Basic,Smart TV,Romance,Debit Card,Skippable Ads,1,0,199,4,1.6327358164311783,48.98,0.03,1,0,3.0,2,Late Night,2024-06-25,2024-11-12,0
U126063,22,Female,Tier-2,Standard,Mobile,Thriller,Gift Code,Non-Skippable Ads,1,0,399,8,1.025171674751586,30.76,0.05,2,0,2.7,1,Evening,2024-08-02,2025-04-24,0
U439461,57,Male,East,Standard,Mobile,Romance,Debit Card,Non-Skippable Ads,1,1,399,6,2.982966596824565,89.49,0.12,0,1,3.6,2,Afternoon,2024-05-23,2024-11-19,0
U536760,51,Other,North,Premium,Smart TV,Sci-Fi,Debit Card,No Ads,1,0,599,4,3.1308573403459397,93.93,0.44,0,0,2.0,1,Evening,2024-07-05,2024-11-07,1
U310430,25,Male,Tier-3,Standard,Smart TV,Action,Wallet,Skippable Ads,1,1,399,2,4.606069323684705,138.18,0.13,1,0,1.7,0,Evening,2023-03-22,2023-06-11,0
U852736,66,Female,Metro,Standard,Set-top Box,Comedy,Gift Code,No Ads,0,0,399,2,1.3977247719568304,41.93,0.11,0,0,4.7,0,Evening,2023-07-18,2023-10-01,1
U376682,68,Male,West,Basic,Mobile,Comedy,Debit Card,Non-Skippable Ads,0,1,199,10,0.2964397213388472,8.89,0.02,0,0,3.7,0,Evening,2024-07-31,2025-06-09,1
U926526,59,Female,Metro,Standard,Mobile,Action,Credit Card,No Ads,0,0,399,9,2.550330109624715,76.51,0.12,0,0,5.0,1,Evening,2024-11-26,2025-09-15,0
U202862,19,Female,West,Standard,Mobile,Romance,Debit Card,Non-Skippable Ads,1,1,399,5,1.6455944247049643,49.37,0.1,0,1,2.6,0,Evening,2023-09-27,2024-03-07,0
U498449,22,Male,Tier-3,Premium,Set-top Box,Sci-Fi,Net Banking,No Ads,0,0,599,9,1.377513506849439,41.33,0.03,0,0,3.8,0,Evening,2024-12-24,2025-10-17,0
U208275,53,Male,South,Basic,Smart TV,Drama,UPI,Non-Skippable Ads,0,0,199,4,1.7340917487371175,52.02,0.06,0,0,3.3,1,Afternoon,2023-07-10,2023-11-23,1
U695151,65,Female,Tier-2,Basic,Smart TV,Comedy,Debit Card,Skippable Ads,1,1,199,11,1.7010996455101985,51.03,0.05,0,1,3.7,3,Evening,2024-12-01,2025-10-31,0
U685630,46,Male,North,Basic,Laptop,Comedy,Net Banking,No Ads,1,1,199,9,1.093901637444117,32.82,0.07,1,0,2.9,0,Evening,2022-12-03,2023-09-09,1
U647314,47,Male,North,Standard,Mobile,Sci-Fi,Debit Card,No Ads,1,0,399,8,1.6011133694885675,48.03,0.05,0,0,4.1,4,Evening,2024-11-13,2025-07-13,0
U783084,56,Male,East,Premium,Set-top Box,Romance,Wallet,Skippable Ads,1,0,599,4,2.4057565062531037,72.17,0.14,1,0,4.2,1,Evening,2024-10-12,2025-03-03,1
U305751,55,Female,Tier-2,Standard,Tablet,Action,Wallet,No Ads,1,0,399,8,2.542186021522569,76.27,0.12,0,0,2.7,1,Afternoon,2024-02-01,2024-10-19,0
U170173,26,Female,East,Standard,Tablet,Horror,Credit Card,Non-Skippable Ads,1,1,399,10,1.7335518520340358,52.01,0.07,0,0,4.2,0,Late Night,2024-12-04,2025-10-25,0
U910879,36,Male,South,Standard,Tablet,Sci-Fi,Gift Code,No Ads,0,0,399,11,1.3821089416308974,41.46,0.05,2,1,2.8,1,Late Night,2024-10-10,2025-09-07,0
U187790,31,Male,Metro,Basic,Laptop,Sci-Fi,Credit Card,Skippable Ads,0,1,199,1,2.110088150583263,63.3,0.11,1,0,3.0,1,Evening,2023-06-15,2023-08-01,0
U792617,23,Male,Tier-2,Standard,Smart TV,Horror,Wallet,Skippable Ads,1,1,399,11,2.519261919280631,75.58,0.06,0,0,3.1,0,Late Night,2023-11-30,2024-11-13,0
U459179,66,Male,Tier-2,Premium,Mobile,Sci-Fi,Gift Code,No Ads,0,0,599,3,3.107274477290109,93.22,0.19,1,2,4.0,1,Evening,2023-05-23,2023-09-01,0
U522915,45,Male,North,Standard,Mobile,Documentary,Wallet,Skippable Ads,1,1,399,10,1.6157875197591953,48.47,0.13,1,2,3.1,1,Evening,2023-06-01,2024-04-15,0
U341550,42,Female,South,Basic,Mobile,Action,Gift Code,Skippable Ads,1,0,199,2,1.6374127430974172,49.12,0.02,0,1,3.5,0,Evening,2023-04-17,2023-06-24,0
U697887,49,Male,Metro,Standard,Tablet,Action,Wallet,No Ads,0,1,399,7,3.162112212911717,94.86,0.23,0,1,4.2,0,Morning,2024-01-19,2024-09-03,1
U679528,37,Female,Metro,Standard,Laptop,Documentary,UPI,Non-Skippable Ads,0,0,399,3,1.7084982042894343,51.25,0.15,1,0,3.9,1,Late Night,2022-10-14,2023-02-09,0
U516774,63,Female,West,Standard,Mobile,Action,Gift Code,Skippable Ads,0,0,399,4,3.150346000900609,94.51,0.27,0,0,2.9,0,Morning,2022-11-18,2023-03-26,1
U535578,39,Male,Tier-2,Basic,Laptop,Comedy,Debit Card,Skippable Ads,1,0,199,10,2.2575355983915086,67.73,0.22,0,0,3.6,0,Evening,2023-06-22,2024-05-14,0
U570277,37,Other,North,Basic,Mobile,Drama,UPI,Non-Skippable Ads,1,1,199,11,2.275500487705557,68.27,0.05,0,1,3.6,1,Morning,2023-12-13,2024-11-15,0
U906508,42,Male,East,Standard,Mobile,Sci-Fi,Net Banking,No Ads,0,1,399,2,2.3521091020651337,70.56,0.08,0,1,2.5,0,Late Night,2023-01-13,2023-03-15,1
U971560,53,Other,East,Premium,Mobile,Thriller,Credit Card,Skippable Ads,0,1,599,9,3.6445431878800045,109.34,0.25,1,0,2.5,0,Morning,2022-11-11,2023-08-29,1
U520615,68,Male,Metro,Standard,Mobile,Action,Credit Card,Skippable Ads,1,0,399,9,3.27903283634055,98.37,0.23,0,0,4.1,1,Late Night,2023-12-11,2024-10-01,0
U573108,60,Female,East,Premium,Mobile,Documentary,Gift Code,Non-Skippable Ads,1,0,599,1,2.0570378761084847,61.71,0.15,0,0,3.2,0,Evening,2023-12-05,2024-01-12,1
U442599,29,Female,South,Basic,Smart TV,Thriller,Debit Card,No Ads,0,0,199,9,1.212553866670932,36.38,0.09,1,1,4.8,1,Morning,2023-10-23,2024-07-21,0
U391905,54,Male,East,Basic,Mobile,Romance,Debit Card,Skippable Ads,1,0,199,9,1.5874068960596435,47.62,0.1,1,1,3.8,0,Evening,2023-07-14,2024-04-16,0
U130091,64,Male,North,Premium,Laptop,Action,UPI,Non-Skippable Ads,1,0,599,4,3.1966425307803474,95.9,0.16,0,0,3.5,0,Evening,2025-03-16,2025-07-28,0
U701127,45,Male,West,Premium,Mobile,Sci-Fi,Credit Card,Non-Skippable Ads,0,1,599,7,3.2903606180004337,98.71,0.07,1,2,3.4,0,Evening,2023-06-15,2024-01-15,1
U854504,40,Female,North,Standard,Mobile,Action,Wallet,No Ads,1,0,399,3,2.244787108738224,67.34,0.04,0,0,3.0,0,Late Night,2024-08-01,2024-11-20,1
U997742,25,Male,Tier-2,Basic,Mobile,Thriller,UPI,No Ads,1,0,199,5,0.2,6.0,0.01,0,0,3.3,1,Late Night,2024-02-18,2024-08-07,1
U183414,68,Female,Tier-2,Basic,Laptop,Romance,Net Banking,No Ads,0,1,199,10,2.597955341350447,77.94,0.01,1,0,3.4,0,Evening,2023-11-23,2024-10-01,0
U235672,22,Male,Metro,Basic,Mobile,Thriller,Wallet,Non-Skippable Ads,1,1,199,3,2.792404894686366,83.77,0.14,0,0,3.7,0,Evening,2023-03-23,2023-07-18,0
U198067,38,Female,North,Standard,Laptop,Thriller,UPI,Non-Skippable Ads,1,0,399,12,2.5898729458723353,77.7,0.04,0,0,3.4,1,Late Night,2023-12-09,2024-12-05,1
U762277,45,Female,Tier-3,Premium,Mobile,Sci-Fi,Gift Code,Non-Skippable Ads,1,1,599,4,3.3396588663387927,100.19,0.15,0,0,4.2,1,Evening,2024-04-06,2024-08-04,0
U208010,32,Male,Metro,Basic,Laptop,Horror,Gift Code,Skippable Ads,0,1,199,8,2.6445133040657547,79.34,0.15,0,0,5.0,1,Evening,2024-01-28,2024-10-21,1
U999728,58,Male,East,Basic,Tablet,Romance,UPI,Skippable Ads,1,0,199,2,2.4300414819226592,72.9,0.12,0,0,3.0,2,Evening,2024-04-09,2024-06-29,0
U104047,18,Female,Tier-2,Basic,Tablet,Action,UPI,No Ads,0,0,199,4,1.7553830998590094,52.66,0.13,0,0,3.0,0,Evening,2023-02-13,2023-07-08,0
U224606,33,Male,Metro,Standard,Laptop,Action,UPI,Non-Skippable Ads,1,1,399,3,3.4591142347253463,103.77,0.06,0,0,4.4,0,Late Night,2023-06-08,2023-09-13,1
U693605,37,Male,Tier-3,Standard,Mobile,Documentary,Gift Code,Skippable Ads,1,1,399,3,1.9573605220490269,58.72,0.17,1,0,3.4,0,Evening,2025-01-15,2025-04-19,0
U963311,65,Female,West,Basic,Laptop,Sci-Fi,UPI,Skippable Ads,0,0,199,3,1.4343696670204504,43.03,0.09,1,0,3.2,1,Late Night,2024-05-23,2024-08-28,0
U860349,60,Female,Tier-3,Standard,Tablet,Horror,Net Banking,No Ads,1,0,399,12,1.411343857514044,42.34,0.11,0,0,4.6,1,Evening,2024-05-30,2025-05-28,0
U925043,25,Female,West,Standard,Tablet,Horror,Credit Card,Skippable Ads,1,0,399,3,3.3861679930771915,101.59,0.14,1,0,2.8,0,Morning,2023-07-26,2023-11-11,0
U433913,69,Male,East,Standard,Smart TV,Documentary,Gift Code,No Ads,0,0,399,2,1.50829847297047,45.25,0.1,0,0,3.5,0,Evening,2023-01-22,2023-04-10,1
U276936,52,Other,North,Standard,Laptop,Sci-Fi,UPI,No Ads,0,1,399,3,2.3310973558930836,69.93,0.17,2,0,4.4,0,Morning,2025-03-04,2025-07-01,1
U420781,16,Female,North,Premium,Smart TV,Romance,Debit Card,Non-Skippable Ads,0,0,599,2,2.863057419152274,85.89,0.13,0,0,5.0,1,Late Night,2022-12-23,2023-02-25,1
U592733,50,Male,Metro,Premium,Smart TV,Action,UPI,Skippable Ads,1,0,599,2,4.165802805960877,124.97,0.27,0,0,4.7,0,Evening,2022-10-15,2023-01-10,0
U805371,53,Female,West,Basic,Mobile,Drama,UPI,Skippable Ads,1,0,199,1,3.0576510562094485,91.73,0.18,2,0,2.2,1,Morning,2023-06-12,2023-07-26,1
U270334,19,Female,West,Standard,Mobile,Horror,UPI,Non-Skippable Ads,1,0,399,10,1.7641645711817537,52.92,0.02,1,0,2.8,0,Afternoon,2024-05-17,2025-03-20,0
U710825,27,Other,North,Basic,Tablet,Romance,Debit Card,Non-Skippable Ads,0,1,199,2,1.9107412208446435,57.32,0.08,0,0,3.8,0,Late Night,2023-11-08,2024-01-17,1
U575799,51,Male,Tier-2,Premium,Mobile,Sci-Fi,UPI,No Ads,1,1,599,7,2.551650670626884,76.55,0.04,1,1,3.0,0,Late Night,2024-06-04,2025-01-17,0
U720701,46,Female,East,Standard,Smart TV,Comedy,Debit Card,No Ads,1,1,399,4,1.7096493641650932,51.29,0.03,0,0,3.5,0,Evening,2024-11-08,2025-03-28,0
U842137,25,Female,East,Standard,Smart TV,Documentary,Gift Code,Skippable Ads,1,0,399,10,2.7070225607029688,81.21,0.12,0,0,4.2,1,Evening,2023-06-12,2024-04-18,0
U754594,66,Male,West,Premium,Smart TV,Sci-Fi,Credit Card,Non-Skippable Ads,1,0,599,5,1.3295224292323375,39.89,0.04,1,1,3.3,0,Morning,2022-11-24,2023-05-10,1
U114271,56,Female,South,Standard,Smart TV,Horror,Gift Code,Non-Skippable Ads,1,1,399,8,3.129073780663888,93.87,0.26,0,0,1.7,0,Late Night,2022-11-23,2023-08-19,0
U970767,61,Female,Tier-2,Standard,Mobile,Sci-Fi,Debit Card,Skippable Ads,1,0,399,5,1.1318892567892498,33.96,0.03,0,0,3.3,2,Evening,2023-10-24,2024-03-24,0
U896033,59,Male,Tier-3,Standard,Tablet,Horror,Credit Card,No Ads,1,1,399,5,1.460667950698221,43.82,0.19,0,0,2.4,0,Afternoon,2022-12-21,2023-06-09,0
U586962,57,Male,South,Standard,Laptop,Drama,Gift Code,Skippable Ads,1,0,399,6,1.691257602997781,50.74,0.06,0,2,4.8,0,Afternoon,2022-12-11,2023-06-27,0
U562816,43,Female,East,Basic,Laptop,Action,Wallet,Skippable Ads,1,1,199,9,1.8553335350554752,55.66,0.12,0,0,3.7,1,Evening,2022-09-15,2023-06-18,0
U625594,48,Female,Metro,Basic,Laptop,Sci-Fi,UPI,No Ads,1,0,199,11,0.5328553614427651,15.99,0.03,1,1,1.1,1,Evening,2024-10-13,2025-10-07,0
U105373,52,Female,South,Standard,Laptop,Sci-Fi,Debit Card,Non-Skippable Ads,1,0,399,6,2.671579726201858,80.15,0.11,0,1,4.5,1,Morning,2024-06-16,2024-12-25,0
U192048,28,Male,Tier-2,Basic,Mobile,Comedy,UPI,Non-Skippable Ads,1,1,199,10,2.9288841827911556,87.87,0.27,0,0,5.0,0,Afternoon,2023-12-24,2024-10-21,0
U278314,48,Female,East,Basic,Smart TV,Horror,Debit Card,No Ads,1,1,199,4,1.756366651157239,52.69,0.09,1,0,4.6,0,Late Night,2024-06-06,2024-10-09,0
U777688,37,Male,Tier-2,Basic,Mobile,Action,Wallet,No Ads,0,0,199,4,1.7872132488386476,53.62,0.1,0,0,4.4,1,Evening,2024-01-11,2024-06-08,0
U270491,38,Male,North,Basic,Mobile,Comedy,Net Banking,No Ads,1,0,199,8,1.5997818171786329,47.99,0.06,2,1,5.0,0,Evening,2025-01-23,2025-10-01,0
U490639,51,Female,Tier-3,Premium,Mobile,Documentary,Wallet,Non-Skippable Ads,1,0,599,3,3.250930972746044,97.53,0.22,1,0,1.6,1,Evening,2024-10-06,2025-01-07,0
U647795,23,Male,Metro,Standard,Set-top Box,Action,Wallet,Non-Skippable Ads,1,1,399,7,3.2131852450646736,96.4,0.05,0,0,3.5,0,Evening,2024-10-15,2025-05-23,0
U292773,29,Male,Tier-3,Premium,Laptop,Action,Gift Code,No Ads,0,0,599,11,3.215032481102405,96.45,0.04,0,1,3.7,1,Evening,2023-11-29,2024-11-12,1
U908771,41,Male,Metro,Standard,Mobile,Thriller,Credit Card,Non-Skippable Ads,1,0,399,9,1.7164713802527807,51.49,0.13,1,0,2.2,0,Evening,2023-09-08,2024-06-30,0
U886874,55,Male,North,Premium,Laptop,Documentary,UPI,Skippable Ads,0,1,599,9,1.8163218402489127,54.49,0.2,2,2,4.3,0,Evening,2023-09-16,2024-06-27,1
U352246,53,Male,North,Premium,Smart TV,Romance,Debit Card,Skippable Ads,0,1,599,9,2.9170745948929087,87.51,0.04,0,0,5.0,0,Evening,2024-12-04,2025-09-13,0
U591922,18,Female,Tier-3,Premium,Mobile,Sci-Fi,Debit Card,Skippable Ads,1,0,599,3,2.3043646804906928,69.13,0.06,1,2,3.0,0,Afternoon,2023-12-15,2024-04-09,0
U549783,29,Male,Tier-2,Standard,Laptop,Documentary,UPI,No Ads,1,0,399,1,2.3302773506633816,69.91,0.09,0,0,2.2,0,Evening,2024-08-07,2024-09-15,1
U818638,35,Female,Tier-2,Premium,Mobile,Action,UPI,Non-Skippable Ads,1,0,599,7,3.4164567705892823,102.49,0.02,1,0,4.0,0,Evening,2023-11-30,2024-07-15,0
U299579,22,Male,East,Standard,Smart TV,Drama,Debit Card,No Ads,1,0,399,1,2.7083690433778824,81.25,0.08,0,1,3.1,1,Morning,2025-02-23,2025-04-05,0
U990448,63,Male,Tier-3,Basic,Mobile,Horror,Net Banking,Skippable Ads,1,1,199,3,3.7000760349096096,111.0,0.16,2,2,5.0,1,Evening,2024-11-03,2025-02-26,1
